,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
56,0.08293741883023027,0.06539809230204544,0.031885177240437344,0.07638045834074003,0.03539719402311961,0.019734077358428567,0.02666878479938855,0.0809603037473081,0.0005662771610824254,0.010556594732118476,0.014898177873221037,0.05746397761275214,0.060335150263351775,0.013755775724312663,0.02081447288657944,0.016987268741859744,0.0030558636929531352,0.0042787600220881355,0.013785951480452243,0.0005135813423454596,0.06569065117936719,0.045268600789190566,0.012261324726514236,0.0289245481697726,0.009238827686609791,0.015039057640476168,0.019042323765466,0.05975538504261507,0.016176719675369242,0.021289815241034283,0.01688304712011669,0.022471469724367702,0.03091605604480625,0.05027923113916774,0.03491001318561777,0.036832037555232316,0.04910372477754323,0.031589869165900814,0.01719079691673519,0.016958781613036617,0.010033808853737091,0.019832670393061164,0.038218789472312865,0.0035351702877739095,0.006737024806704176,0.007437804238929327,0.057917933170529165,0.024749896226342005,0.03429125264850473,0.03880685947010023,0.035360124160586,0.0417073259807234,0.02536168964822053,0.004911340426363691,0.04946728144780299,0.009609495620380793,0.023194376477908292,0.004985535745179877,0.0072375200580971095,0.014045608072222578,0.06323786233090885,0.016875097285615672,0.004715259120361925,0.011230778277962516,0.020655488679500237,0.009632186977164779,0.05158806627775756,0.025955712805244568,0.04679516337708512,0.055315933072903216,0.003081393597037912,0.0341854890588113,0.05953759852228632,0.0401003461729587,0.038864077439979404,0.03149733644222073,0.009486655410374262,0.03314074407008643,0.043720504930688436,0.06454110526298887,0.011447447897289091,0.018868367848351303,0.01568947880068349,0.004398598907295804,0.05041245427894946,0.04488140550971837,0.05971125263859591,0.09766792442531748,0.011592953221186522,0.06236854309307384,0.04128362004342481,0.022857320460305752,0.020275483229175197,0.024433632780856213,0.04089705794022295,0.07351170179554965,0.06332331347439903,0.0038041712802297993,0.021806724230888436,0.022416043002264026
59,0.04897860162984172,0.002861344399838505,0.034428899078320155,0.0694722199988587,0.005309726391316347,0.007317645699402829,0.02666062375970112,0.011494258977711723,0.000570350516561616,0.010710818725851138,0.010233524751567451,0.03016471493991166,0.062172261145867276,0.013957944381820658,0.01446118439645322,0.017563342464971668,0.0016744288522181456,0.0002974705677537956,0.013792320963358962,0.0029886872556222147,0.05815674199960993,0.011490827569038908,0.0034827071813758,0.005699469878873065,0.009237208573287569,0.013554872877778191,0.012394170787362914,0.060329485254819175,0.00572681044119543,0.02201525878176654,0.004420866186820647,0.014699016441888047,0.03498920700543082,0.04622218792446031,0.03128091287061826,0.023825973666852792,0.018057086923009884,0.02335924245751009,0.01718074868902909,0.016881271507047914,0.010253150236402213,0.01961860688843001,0.0062455271865019925,0.003485258117730921,0.03279957400302018,0.0035210437199882233,0.011638948854272193,0.024914321836150163,0.034266671779814045,0.006446061730470902,0.03506873138030237,0.0384483958682585,0.01934777539877301,0.0041085045025392565,0.017519409777110872,0.0031128404997581988,0.01717440040188086,0.007899787002860387,0.007738159306612687,0.010838445603519944,0.06054841451270807,0.012080193717978062,0.0047270247282638275,0.0031347480762055693,0.02108788936917146,0.009657594827389177,0.02412073329707887,0.025606768976804552,0.04376265698967867,0.03307966183983453,0.003495681519753977,0.02835132278302773,0.006128170986108364,0.033537794048372135,0.03775454684523912,0.013813197274438926,0.004166389581566492,0.034714684497919764,0.015565991508062444,0.0022276029255164603,0.005299899550125853,0.018727035451009184,0.006052282848933603,0.004398598266957205,0.050120458463020864,0.02440939269527875,0.059916012582165085,0.0027580341741295627,0.008103686378624266,0.05371126310083329,0.006326986180142645,0.0254395546556453,0.02006054347141461,0.01922543329365382,0.017020978365200924,0.01688017043753403,0.04272883545851162,0.0038154992367435492,0.005933222691988378,0.008002241370257452
66,0.00020479584791099467,0.0022656507718818017,0.0056771540392270975,0.011313720010166064,0.0036769161284316023,0.00472583980430249,0.02381827335892015,0.01138209106290598,0.00042205395109608576,0.01056188483678236,0.010278420582322657,0.001928924226399816,0.009601760935038945,0.019147560029567717,0.014406253178019343,0.007913287962076097,0.0013130403095107392,0.0011125673927041217,0.0036014196456974385,0.0025986708426290694,0.02992624541985357,0.015518626583367931,0.0031808389000143444,0.003957544505484079,0.009744058075097312,0.011452492471527373,0.01239578930336663,0.003960319792238132,0.005669953235232639,0.00174000560325587,0.01672621312392864,0.009587317629783557,0.012192021474464736,0.024652869695827563,0.013197724981594824,0.0200314595667748,0.019936224191844282,0.0389557127544605,0.013419335746835574,0.00638945565024279,0.004394163220580834,0.00691168265206507,0.007322151314193094,0.002675662094538815,0.0004469649297328343,0.002427830968475521,0.008705154849322855,0.02055183065060611,0.012726260803361656,0.004653751525516699,0.006722813147133499,0.035202075504582764,0.0199880262304508,0.004255154312600304,0.017548507278233434,0.0032497594552390987,0.0036277573246756983,0.00486364118265516,0.007219842427143017,0.022383327593369147,0.014273174933023762,0.013016007652395934,0.004661844212393889,0.0077290579568633985,0.02061121466599958,0.0020363464168282447,0.024227705153929927,0.024199759504858236,0.02552271424524304,0.0320719218979149,0.003949820005720668,0.021986892068762226,0.010276849872630243,0.02166726912083052,0.018018557502213248,0.01243335728832678,0.004468332748363925,0.01335860054761879,0.0029242918432063787,0.0022246342270344217,0.00500316413538349,0.018087570873965474,0.005106105842985877,0.0010404833584345523,0.007664173219776523,0.011470633586048157,0.004269823322216783,0.002579728572232854,0.0020439714012712787,0.04478410986189869,0.003404297687226753,0.01876533416068505,0.0182635618274202,0.011855189963308995,0.016675106994643252,0.008993158937592402,0.04049792982420275,0.002553839101361949,0.008083981287425178,0.004262072690410254
69,0.08201103843168664,0.06548915461842487,0.033342948218857554,0.054023670538565764,0.008127302790209137,0.0062271337753844825,0.0265506137359628,0.012480630089720342,0.000564886933365649,0.010702308945447759,0.014958097252148287,0.03623165133847249,0.037501809090072516,0.015116339125754524,0.0188469162142484,0.017024587401158302,0.01937335905694073,0.00024612884588527976,0.01380230405990349,0.004309858562948386,0.05892595577279387,0.06327831268637868,0.012688845623206308,0.008578225989521019,0.009340237825287829,0.015038860267949025,0.019090823349763114,0.05975551388959975,0.017585559254292775,0.022805926227323324,0.016801394400461796,0.014706988700783062,0.030895478877520536,0.045929347898488015,0.032772115593062534,0.036831501000718816,0.04949293759381452,0.031656029889259016,0.0171905377900565,0.01678429393905647,0.01004125520444034,0.01985234646843808,0.038220409429711465,0.003538729620506522,0.006765706560115209,0.008177283257221777,0.05803141311803476,0.02491927364234349,0.034268442749683964,0.038704966627792055,0.029564910761607607,0.03597116431866363,0.024594647725707647,0.004130072948177643,0.01961304956316529,0.002985230150766488,0.021775355436495482,0.011786745261034045,0.007724520745715447,0.015072002508577325,0.02400923149237362,0.012110174859604002,0.0047270247282638275,0.009910955445979058,0.01791436916703677,0.009634325059214402,0.032157008819724206,0.032945513251460085,0.04376265698967867,0.03022979837584872,0.01779887752878424,0.02835132278302773,0.05953766855283276,0.042519273977642456,0.03842828179021697,0.02820165958434168,0.03989261714299839,0.03561181506724816,0.04617680318392852,0.0027107370682859025,0.010098778453406641,0.020151892845116176,0.005857565811953261,0.004395301390936645,0.05041602231676544,0.05011559910378748,0.05993940497486605,0.013537421054803623,0.012358772756128079,0.05239359721149528,0.006326986180142645,0.025572251758722755,0.020251863065009437,0.02527147838610417,0.038310326268998884,0.03336360042535407,0.04272883545851162,0.0038229624378709032,0.0222098196428174,0.008109989972399841
72,0.08201103843168664,0.07389226504695795,0.03450911064725862,0.07655258589535813,0.008127302790209137,0.0059412901988323144,0.02634159234734095,0.012480630089720342,0.0005960035382506459,0.010702308945447759,0.014958097252148287,0.0575203706223183,0.060824628647767075,0.015226468691196269,0.02083995409599389,0.016994549436046346,0.006024903287630147,0.0002456703417982226,0.01380230405990349,0.05023487672698862,0.0589365983658495,0.06327831268637868,0.012581904053751213,0.03092244851890825,0.00943015094374614,0.015038860267949025,0.0190950788697597,0.05975551388959975,0.017030623247548164,0.023214912073897503,0.016941959439674047,0.014699016441888047,0.030895478877520536,0.04597032656295941,0.032772115593062534,0.036831501000718816,0.04949293759381452,0.032642311100688284,0.017186965924455976,0.01678429393905647,0.01004125520444034,0.01983908955023292,0.03570575940789812,0.021411461858102488,0.03522898150316063,0.008177721434706213,0.013765065129396358,0.02491927364234349,0.034268442749683964,0.03880984107450923,0.0353540833672853,0.038558883971475916,0.024594647725707647,0.004243460735300395,0.01961304956316529,0.002651448209476449,0.01751198302770808,0.01195932961873638,0.009866735792003029,0.02428734454503205,0.016677849358593098,0.012135906362939049,0.0047270247282638275,0.009910955445979058,0.020655488679500237,0.015524329661043753,0.03265011293377177,0.03279760629413216,0.04376265698967867,0.033854893261223,0.016838719272415766,0.02835132278302773,0.059537545502569005,0.04303100048864671,0.04060189864292225,0.0291592134379909,0.04009887516345849,0.03561181506724816,0.04572746425577242,0.0027107370682859025,0.005011673704269429,0.024072623822132884,0.005857565811953261,0.005976732008291713,0.05041602231676544,0.05011559910378748,0.059952023031679215,0.0755992726798658,0.012394124651650358,0.05376515703056274,0.006326986180142645,0.025572251758722755,0.020251863065009437,0.026263035146326767,0.038310326268998884,0.0320460439785328,0.06482558540320958,0.0038229624378709032,0.022605432832529217,0.006286333771977292
74,0.07590068083996337,0.05962617194309785,0.005198732705197546,0.011313720010166064,0.003709550229878136,0.0049607080206496845,0.01811583968614435,0.0008808016261113162,0.00042780015056048166,0.010557019539801293,0.01469900027038244,0.001928924226399816,0.060835455451367024,0.01827365928401136,0.014406253178019343,0.013426984354251648,1.7116244183310039e-06,0.002522410207543995,0.0036014196456974385,0.005697615016483796,0.02950278310216192,0.015518626583367931,0.01553124024145785,0.0032262124039111424,0.03482727740479219,0.012766647925914363,0.019022679941180624,0.003960319792238132,0.0057349563686496215,0.08700322422586278,0.016730216989159958,0.00927054492080876,0.032102091544343535,0.04601780022458971,0.03248000313241095,0.03613284303876408,0.048460182279436964,0.03192065806321644,0.017137363011177114,0.006175647217128861,0.004393846607557928,0.006913503098037567,0.007322151314193094,0.002675662094538815,0.0013799185220715016,0.003042290232127712,0.008715959261392459,0.02492498761997574,0.012726260803361656,0.004653751525516699,0.006722813147133499,0.03855463367154492,0.0199880262304508,0.0043907814308031,0.017548507278233434,0.003704200744669432,0.005196962209590789,0.007085038915606805,0.00924623663185702,0.02501767291072228,0.014273174933023762,0.013016007652395934,0.004627435599287653,0.011112652727887569,0.02061121466599958,0.009943401931665609,0.004930963004085523,0.02423341714423286,0.04380805979092088,0.0320719218979149,0.004860489647147397,0.02199258628617496,0.007866502870665391,0.02145983542839804,0.03894350364631316,0.01243335728832678,0.00516482018258867,0.011707017245770545,0.03937242186702435,0.00222656717409826,0.00500316413538349,0.02406744254206587,0.005106105842985877,0.0010404833584345523,0.007579208136832997,0.012521708664203796,0.002626008845200739,0.003043705931360839,0.0017080888335940705,0.09375853642955344,0.007542335931817625,0.018782182543471332,0.01719600009972455,0.003848985280761426,0.016671739970377294,0.007531366557317361,0.04046361318457842,0.002546604712168209,0.008582401228803264,0.02392388628229474
79,0.08490419529877763,0.0653174968333062,0.030808604633967264,0.03021208415464243,0.003429649658044729,0.022737778130566315,0.03292809999122365,0.0008808016261113162,0.00042205395109608576,0.010702279047273349,0.014674067655905003,0.06061503670902044,0.013556752720480259,0.019206699626334388,0.020830083149979996,0.017695659083747546,1.7116244183310039e-06,0.004481451746973768,0.0036014196456974385,0.005190692069192083,0.029921798313538032,0.015518626583367931,0.012810218031037443,0.005551300432107243,0.008643507064225855,0.011442415942494429,0.01239578930336663,0.003960319792238132,0.005614834673006434,0.002220519226093655,0.016848884090448255,0.014535665962633096,0.012192021474464736,0.049808268149424635,0.03248000313241095,0.036571008029113256,0.008993356286781162,0.032719725053526,0.012451105530201591,0.006175647217128861,0.004393846607557928,0.01962608722886166,0.007322151314193094,0.00429479367733186,0.00046777139726865283,0.002795518909375477,0.011458081445521798,0.020362906488312345,0.012726260803361656,0.004653751525516699,0.006722813147133499,0.038438332835103096,0.0199880262304508,0.004255154312600304,0.01949950276610624,0.0034707715438692405,0.005388614877903777,0.00486364118265516,0.00924623663185702,0.015606555843499759,0.015802179605674257,0.013016007652395934,0.004800767101624173,0.007872261341852628,0.020653726377415024,0.01689728116197417,0.024227705153929927,0.024220221063278945,0.046718708112645814,0.0320719218979149,0.017005382652490308,0.007207743186074374,0.055755186334540886,0.04083684299245839,0.018018557502213248,0.01243335728832678,0.0033255564478481235,0.013376682918222929,0.03937242186702435,0.002226624269692268,0.00500316413538349,0.018769818860057446,0.005874717886602893,0.0038538781580807033,0.007664173219776523,0.01148132607070584,0.002697309173459565,0.0034813414227663226,0.0023638837606030872,0.0543949415253243,0.003079023615815415,0.01876533416068505,0.01824566519771614,0.02459573955275374,0.016689783093594472,0.007827855821268298,0.04165770198795971,0.003756556222815575,0.008083981287425178,0.02392173032980757
81,0.08202388093586141,0.06525595110399354,0.03599979303114448,0.05437651497942675,0.00839287029586042,0.006421012648829062,0.01894750734755524,0.07358826472013758,0.0005950559913255838,0.010702308945447759,0.014958708392552571,0.062293469696634914,0.033528992856285925,0.01629448140781553,0.02083995409599389,0.01651452264205366,0.00357874190089706,0.00024981262661450564,0.013804417093841642,0.050287942335833724,0.06616348447321074,0.04780284863272678,0.002834132213317041,0.0064426904997584855,0.012779846626921571,0.015039065078573213,0.009772440375115413,0.06310627405199289,0.017030623247548164,0.022990177499008998,0.01624787487690102,0.014699016441888047,0.03089556416885156,0.04597592922203117,0.03278260214778345,0.03684303228690862,0.04805201989975266,0.032625930886643034,0.018151459238426232,0.016949378206794,0.010095433871233987,0.01983908955023292,0.03775246077457289,0.02015078402218601,0.00676851530173684,0.023735819729011516,0.06359959154966997,0.024914321836150163,0.03430947274977757,0.03880984107450923,0.035370369907203485,0.038558883971475916,0.02536569959372629,0.004254933399369595,0.01961304956316529,0.003284589424531005,0.02309696419801828,0.01169292725478685,0.007717701927663444,0.054037833929216315,0.062245127517471986,0.0064241691657498145,0.004798328311405161,0.011449470887935149,0.020666709099749967,0.0100966256596138,0.03529085111234601,0.025931853910051483,0.04266738977908849,0.03009559514304962,0.017072401681914158,0.03412753374548433,0.059387381452463237,0.04249708799414531,0.0387250554740977,0.0291592134379909,0.044996759476595975,0.0346397521912316,0.04617680318392852,0.0027107370682859025,0.010105827093306187,0.020151892845116176,0.005912576054360078,0.004395301390936645,0.050388166350134767,0.050265171681339926,0.059761163489988965,0.007186793769905225,0.011978932877029402,0.024466033551240184,0.006326986180142645,0.01724712225091833,0.020239969801438808,0.010611488660306029,0.038310326268998884,0.07306460424652972,0.06220006248130646,0.0038229624378709032,0.022176268622200176,0.008045018461108139
83,0.0002924870319311532,0.05962617194309785,0.030794193017477132,0.011313720010166064,0.003770814457047415,0.0049607080206496845,0.01764227395479341,0.0008808016261113162,0.000421963913230322,0.010557019539801293,0.01469900027038244,0.001928924226399816,0.013556752720480259,0.01827365928401136,0.014406253178019343,0.007913287962076097,1.7116244183310039e-06,0.002521711436630477,0.0036014196456974385,0.0027423077743617685,0.02950278310216192,0.015518626583367931,0.012771890198627357,0.011647441395501999,0.00780347630282891,0.011442415942494429,0.012770668112862642,0.003960319792238132,0.0057129268476438615,0.00174000560325587,0.01677697985268221,0.009587317629783557,0.012192021474464736,0.046699893157575216,0.03272289898578802,0.03613284303876408,0.017798888163150874,0.031573260257221146,0.016987508543213226,0.006175647217128861,0.004393846607557928,0.006913546937381408,0.00731167510134852,0.002675662094538815,0.00046777139726865283,0.001719900460459839,0.008715959261392459,0.02055183065060611,0.012726260803361656,0.0037722562501418156,0.006722813147133499,0.03843209469047914,0.0199880262304508,0.004251720808451028,0.017548507278233434,0.0037441751244328397,0.005199084674361428,0.00486364118265516,0.00924623663185702,0.024778505688038757,0.014273174933023762,0.013016007652395934,0.004627435599287653,0.005367413255940326,0.020459548286281836,0.01753909456404256,0.024227705153929927,0.02423341714423286,0.044697029468375664,0.0320719218979149,0.004785667543220213,0.021993344834316177,0.007866502870665391,0.02145983542839804,0.018018557502213248,0.01243335728832678,0.004662993477195337,0.011707017245770545,0.03824180489228708,0.00222656717409826,0.00042582836067272314,0.01892018924628798,0.005096343764031734,0.0010404833584345523,0.007579208136832997,0.011470633586048157,0.002532508571701994,0.0030437147466478385,0.0020439714012712787,0.053377874012723404,0.003394410896868054,0.018765321821963984,0.018242632469125625,0.0008597865770721875,0.01604266945764151,0.007531366557317361,0.04046361318457842,0.002556151272342818,0.008083981287425178,0.024082893209285892
84,0.08202388093586141,0.06525595110399354,0.03685989543036591,0.052954282233499635,0.00839287029586042,0.02262790025634861,0.033057937635399014,0.07358826472013758,0.0005950559913255838,0.010702308945447759,0.014958708392552571,0.062293469696634914,0.033528992856285925,0.015017150422084615,0.020481337622200887,0.01651452264205366,0.00357874190089706,0.00024981262661450564,0.013804417093841642,0.023486436431164714,0.06617124124829228,0.04521340237050076,0.012581904053751213,0.007961600014807101,0.012650007149408685,0.015039065078573213,0.009772440375115413,0.06310627405199289,0.017030623247548164,0.022806511978322862,0.01624787487690102,0.014699016441888047,0.01774341950540545,0.04597592922203117,0.03376664853228381,0.03684303228690862,0.04496869134768251,0.032705695761516225,0.018153950341012453,0.016949378206794,0.009995826489869629,0.01983908955023292,0.03775246077457289,0.02116174448717305,0.00881095485016773,0.0245209670503566,0.06359959154966997,0.024914321836150163,0.029063302975388363,0.03880984107450923,0.035370369907203485,0.038558883971475916,0.02536569959372629,0.004254933399369595,0.01874746762946921,0.0032588513538755,0.02309696419801828,0.00704725594080835,0.007717701927663444,0.05400791818348871,0.062245127517471986,0.0064241691657498145,0.004798328311405161,0.008804861023042827,0.020666709099749967,0.0100966256596138,0.03492001826525512,0.025936383580650816,0.04266738977908849,0.03009559514304962,0.017072401681914158,0.03355744495936351,0.059387381452463237,0.04249708799414531,0.037479748046395325,0.035574831522762834,0.0028031112698049705,0.0346397521912316,0.04576113942652586,0.0027107370682859025,0.010098942542296893,0.020151892845116176,0.005959184873200625,0.004395301390936645,0.050388166350134767,0.050254326068675234,0.059761163489988965,0.007186793769905225,0.012107944787979948,0.024466033551240184,0.006326986180142645,0.015850866796515983,0.020239969801438808,0.0044891303361283205,0.03829396954984282,0.07306460424652972,0.06220006248130646,0.0038229624378709032,0.0222098196428174,0.008002241370257452
