,0,1
0,100.0,0.0
1,200.0,0.013470529977185867
2,300.0,0.01511710036397232
3,400.0,0.017835903000653353
4,500.0,0.020789315664454102
5,600.0,0.02226027331012968
6,700.0,0.022666208224708335
7,800.0,0.023579326090327025
8,900.0,0.024228725990334425
9,1000.0,0.02704217665471164
10,1100.0,0.0283996813207732
11,1200.0,0.029440542614287246
12,1300.0,0.03081133273205174
13,1400.0,0.030098655878509253
14,1500.0,0.032101817959679736
15,1600.0,0.03224602777191776
16,1700.0,0.03281958967493021
17,1800.0,0.041325403745657976
18,1900.0,0.03097524695493042
19,2000.0,0.04116488278431816
20,2100.0,0.04169470460699699
21,2200.0,0.04169559712962583
22,2300.0,0.04186367360283026
23,2400.0,0.04242436800924581
24,2500.0,0.04259215148599539
25,2600.0,0.04284813913524605
26,2700.0,0.04281838598867816
27,2800.0,0.04343021602604753
28,2900.0,0.04358646337882706
29,3000.0,0.0436121905476968
30,3100.0,0.0399822337134444
31,3200.0,0.039963656556392765
32,3300.0,0.04129674792089125
33,3400.0,0.04129674792089125
34,3500.0,0.04130908957976883
35,3600.0,0.04215631230117532
36,3700.0,0.041460428565192664
37,3800.0,0.04148840814224501
38,3900.0,0.041494497019654825
39,4000.0,0.04175469706657564
40,4100.0,0.04298082236168651
41,4200.0,0.048652621829591264
42,4300.0,0.04932222206428827
43,4400.0,0.04922780019735083
44,4500.0,0.05053950922393963
45,4600.0,0.050557992826317996
46,4700.0,0.05056606562983651
47,4800.0,0.04966140338778582
48,4900.0,0.04971821824259865
49,5000.0,0.05011422896268941
