,0,1
0,100.0,0.0
1,200.0,0.011576791019501438
2,300.0,0.012810610166464296
3,400.0,0.014736213409733372
4,500.0,0.016144890156240772
5,600.0,0.016726370641579686
6,700.0,0.019547015457014566
7,800.0,0.02022013736547479
8,900.0,0.021125655492280543
9,1000.0,0.03377514232429944
10,1100.0,0.03486396097328284
11,1200.0,0.03548601271010577
12,1300.0,0.037109599179373495
13,1400.0,0.038477993014891465
14,1500.0,0.038917505861055475
15,1600.0,0.03957852949225533
16,1700.0,0.04094160160152941
17,1800.0,0.04166152597552768
18,1900.0,0.04205351646316434
19,2000.0,0.041280043483298064
20,2100.0,0.04158652979567201
21,2200.0,0.04225921797702201
22,2300.0,0.04241782000505418
23,2400.0,0.04053597057125899
24,2500.0,0.040605178074073094
25,2600.0,0.04364391665233195
26,2700.0,0.04405037386495062
27,2800.0,0.044726047634653134
28,2900.0,0.04587243678892202
29,3000.0,0.0463927085983945
30,3100.0,0.0419391902066704
31,3200.0,0.042000564436891104
32,3300.0,0.04198051157771455
33,3400.0,0.041979283380411306
34,3500.0,0.047006403117356925
35,3600.0,0.041561392218498416
36,3700.0,0.041755375185655724
37,3800.0,0.04305702137571764
38,3900.0,0.04312794781673637
39,4000.0,0.044449555466033755
40,4100.0,0.044593101445240625
41,4200.0,0.044667805737555244
42,4300.0,0.04467982506948132
43,4400.0,0.04470400665522905
44,4500.0,0.04508433206180852
45,4600.0,0.04339003384560518
46,4700.0,0.04774859135542768
47,4800.0,0.04790293534530832
48,4900.0,0.050541768089789114
49,5000.0,0.05063088654269498
