,0,1
0,100.0,0.0
1,200.0,0.011588006493535736
2,300.0,0.016074220010728543
3,400.0,0.01638931784198474
4,500.0,0.017956111965510804
5,600.0,0.02023791025506535
6,700.0,0.023451909624100247
7,800.0,0.023730460072959293
8,900.0,0.02460136606641488
9,1000.0,0.027743821932569215
10,1100.0,0.034771866228916266
11,1200.0,0.036871708829778235
12,1300.0,0.03891712645997456
13,1400.0,0.04072110386557871
14,1500.0,0.04037962568800347
15,1600.0,0.04332220858349367
16,1700.0,0.043640536435274116
17,1800.0,0.04142314280321383
18,1900.0,0.043083593677582736
19,2000.0,0.04296293233826022
20,2100.0,0.044052390551543086
21,2200.0,0.04486510513961553
22,2300.0,0.045158549058427956
23,2400.0,0.046055233066269734
24,2500.0,0.04592517042105051
25,2600.0,0.0473290353120166
26,2700.0,0.0450945080532516
27,2800.0,0.04515046086216219
28,2900.0,0.04545614540447836
29,3000.0,0.04623486812227165
30,3100.0,0.047571760650098355
31,3200.0,0.04759351074263301
32,3300.0,0.0379173377036413
33,3400.0,0.03793396748353405
34,3500.0,0.037947309360814835
35,3600.0,0.04320663768754852
36,3700.0,0.043251455997331066
37,3800.0,0.04325784787573164
38,3900.0,0.04352859798301233
39,4000.0,0.043528837153413893
40,4100.0,0.043530182085599556
41,4200.0,0.043625439140396
42,4300.0,0.041557917863064536
43,4400.0,0.04825475280668263
44,4500.0,0.04884471420576466
45,4600.0,0.04898946248684967
46,4700.0,0.04899957102850007
47,4800.0,0.04799636660764887
48,4900.0,0.04802754986621347
49,5000.0,0.048205769942379274
50,5100.0,0.048205769942379274
51,5200.0,0.0482666773978538
52,5300.0,0.04845630096588377
53,5400.0,0.048460972926150904
54,5500.0,0.048582098687165516
55,5600.0,0.049663686968578355
56,5700.0,0.0481327062993729
57,5800.0,0.048203406072547125
58,5900.0,0.0500862240135102
59,6000.0,0.050074820376817576
60,6100.0,0.05010268831501471
61,6200.0,0.050209238560900295
62,6300.0,0.049761519164250284
63,6400.0,0.049761519164250284
64,6500.0,0.05017060533771981
65,6600.0,0.05014644343572557
66,6700.0,0.050146174808903946
67,6800.0,0.0501496107661059
68,6900.0,0.03846934004027379
69,7000.0,0.0385858559532
70,7100.0,0.038594037228739705
71,7200.0,0.039189638881758984
72,7300.0,0.03923543913406136
73,7400.0,0.03922886937389026
74,7500.0,0.03922206187703934
