,0,1
0,100.0,0.0
1,200.0,0.013760053280527507
2,300.0,0.015199055061389513
3,400.0,0.01730370241232925
4,500.0,0.01839908206022982
5,600.0,0.019361477363307206
6,700.0,0.021372926516080058
7,800.0,0.022961538848884674
8,900.0,0.029244170935136277
9,1000.0,0.03048706935803282
10,1100.0,0.031770379720475
11,1200.0,0.031165565171922628
12,1300.0,0.03192992862620735
13,1400.0,0.028381760268053002
14,1500.0,0.029233532803909397
15,1600.0,0.02958620847970599
16,1700.0,0.03207591087947765
17,1800.0,0.032319224000056566
18,1900.0,0.032480799870136697
19,2000.0,0.03166381951606307
20,2100.0,0.03200255394349935
21,2200.0,0.03330674099719054
22,2300.0,0.03337223432115796
23,2400.0,0.033429198463614744
24,2500.0,0.035176452005856396
25,2600.0,0.0352311405335055
26,2700.0,0.042089865166172975
27,2800.0,0.04218352838163826
28,2900.0,0.042209273807297075
29,3000.0,0.03980685559117174
30,3100.0,0.0441363920277179
31,3200.0,0.044185201598685546
32,3300.0,0.044296774150361796
33,3400.0,0.04434682369572986
34,3500.0,0.044345829741556465
35,3600.0,0.04434879980379756
36,3700.0,0.04470842228759701
37,3800.0,0.045150256313053194
38,3900.0,0.04535263997850532
39,4000.0,0.04556502009926108
40,4100.0,0.045645756269513185
41,4200.0,0.046368806390993035
42,4300.0,0.046452455396759657
43,4400.0,0.04655288167809769
44,4500.0,0.04666721758983179
45,4600.0,0.046704843295744355
46,4700.0,0.046645622041057794
47,4800.0,0.04672712711488905
48,4900.0,0.04665670732959705
49,5000.0,0.04721348590875759
50,5100.0,0.04740836726066504
51,5200.0,0.04757924291475248
52,5300.0,0.04757630810771905
53,5400.0,0.047598693221649
54,5500.0,0.04671147203192186
55,5600.0,0.046734552495218615
56,5700.0,0.04559078297678619
57,5800.0,0.04562766424469207
58,5900.0,0.04559722284680394
59,6000.0,0.045604715602447846
60,6100.0,0.04567682662849691
61,6200.0,0.04567716454627939
62,6300.0,0.04567716454627939
63,6400.0,0.045760089533489354
64,6500.0,0.039883649638082205
65,6600.0,0.045309481910258076
66,6700.0,0.04531661106142599
67,6800.0,0.04531699122011204
68,6900.0,0.04531699122011204
69,7000.0,0.04652748985551843
70,7100.0,0.04655566220860916
71,7200.0,0.04667437808459383
72,7300.0,0.04667437808459383
73,7400.0,0.047020040175969155
74,7500.0,0.04798719216910879
75,7600.0,0.048009384212692276
76,7700.0,0.04801528316156139
77,7800.0,0.04807247834161883
78,7900.0,0.04807247834161883
79,8000.0,0.04807247834161883
80,8100.0,0.048546828955470495
81,8200.0,0.04858981309644289
82,8300.0,0.04704559465249433
83,8400.0,0.04704559465249433
84,8500.0,0.04704559465249433
85,8600.0,0.04704559465249433
86,8700.0,0.04704559465249433
87,8800.0,0.04651499387500696
88,8900.0,0.04651499387500696
89,9000.0,0.04651499387500696
90,9100.0,0.04651499387500696
91,9200.0,0.0466631171720244
92,9300.0,0.04668069190760138
93,9400.0,0.04668069190760138
94,9500.0,0.04669113020889086
95,9600.0,0.046705250468600676
96,9700.0,0.04670442733893522
97,9800.0,0.046711157200900986
98,9900.0,0.04671717211767141
99,10000.0,0.04672178792708915
100,10707.0,0.04689211292643403
101,11111.0,0.04753164947093284
102,11515.0,0.04768141646993794
103,11919.0,0.047927397974753594
104,12323.0,0.04809092610071589
105,12727.0,0.048724095965482654
106,13131.0,0.04882722057021322
107,13535.0,0.051105097451705016
108,13939.0,0.051220328864109904
109,14343.0,0.05128252488052056
110,14747.0,0.051336965685982276
111,15151.0,0.05144244526093999
