,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,max_P,utility,inertia,reliability
0,0.041324056298377695,0.03306160919281884,0.09648891845483037,0.07407915981054673,0.01750640806026752,0.006928841957030496,0.09776538175700361,0.03958318472378987,0.0006735279164970299,0.009914217942864074,0.046825387436065916,0.01801746188984521,0.023650506600240807,0.002049732174112695,0.05336324652680744,0.03587826008859032,0.08452246719344557,0.01891719501625232,0.037097854365453806,0.06678811559060335,0.03943156678859966,0.03571108778653066,0.05471191787528051,0.09113055055267738,0.08586721810466877,0.06121914689326889,0.09619995180142303,0.005786763080541126,0.09010558404635233,0.07908837068125973,0.054962250197560306,0.08174946425281043,0.022549409304740822,0.07517468837551129,0.02736949091322919,0.06511144433103734,0.09631543414729432,0.09672719193077511,0.06576479512110116,0.03148120918982227,0.03862921687654275,0.0058269906286380554,0.04063308576944246,0.06186283127309399,0.05520543613381143,0.08025891985750061,0.07555056852095304,0.027125896661598405,0.060300652733665513,0.032122503073464946,0.05488902204132286,0.0031640777002460256,0.07216613337674262,0.034007242999096896,0.09748995665190027,0.004265587802734761,0.005982201071704563,0.07726854646547228,0.023342611939546523,0.05309121011861587,0.06669693783577045,0.0750719907438419,0.0442288057150127,0.001304787026199672,0.08704314062702284,0.08279340358853607,0.02071993979336221,0.09029934993037383,0.09091518668550058,0.039915331648929055,0.06636237765183463,0.022771736634456075,0.07132497172725566,0.09011486665473305,0.005595637981477975,0.018155144524018355,0.06403409383999085,0.0869722044421616,0.0033041324608877546,0.03566347611029935,0.05991178098910156,0.03912892722097701,0.08064564780329807,0.020010910555773555,0.02494830865556812,0.008044737798036248,0.009879274612019085,0.016434457178105964,0.06791446510110176,0.06986649285405123,0.07057594435793767,0.013408688691034284,0.032443543325646744,0.06795993669883257,0.02079436232306721,0.06856555952962118,0.03061283139064628,0.045698837135736865,0.05137607862054352,0.02792266890995313,2.180467801020475,0.8635721442128993,0.696969696969697,0.2400000000000006
1,0.07783505907925843,0.007914557648298348,0.01302142266736284,0.04854087528006004,0.08259081203672465,0.06476979602751727,0.03793109493897902,0.02205906269951662,0.019493967952634562,0.011309810046600718,0.05359977137789674,0.015401968570710821,0.023324331060053608,0.02161598238449765,0.015529065060657644,0.08699748480229197,0.08368825086215458,0.06868826158562084,0.07930287334858135,0.023205779890609082,0.035377475773380795,0.08119376767615466,0.08505275020042845,0.08899670753894846,0.08124897813870958,0.07909516313291792,0.09791240573688492,0.04961345842859126,0.031476017629071894,0.08658417464233788,0.06188875709028956,0.05409227049932928,0.0622239064117319,0.06330396516400726,0.05283814365741574,0.02217095307861215,0.048114261298484035,0.05752616890175486,0.059976736730536814,0.0878261194075012,0.038851488900989245,0.0745067304217797,0.041600410542795334,0.06911459465399512,0.08739401018237233,0.04067108778842135,0.0383886154023824,0.0034465060435760254,0.06539331139512959,0.017917303590006088,0.027000772484359743,0.025574772794976615,0.06735383682269623,0.02929013332051475,0.08111316871927249,0.0038663491945101214,0.007979238010289788,0.029318117430360377,0.027979222819039497,0.05691312646473883,0.0666842030623013,0.025502286995329873,0.02271417159938839,0.03638384807724537,0.06525414615250909,0.061085946584301686,0.09665107227870251,0.05522867275613575,0.08841868661973437,0.040346951654415875,0.0038850430924811555,0.06712057674330672,0.04073995298176192,0.04937076634943319,0.010575574830619466,0.01812949810538498,0.018996597193173138,0.032183299740084936,0.03146460799396441,0.05306692081637274,0.09660525575583256,0.031042755080556664,0.05164663872358541,0.008610818137617594,0.03519882349546052,0.09264689593648955,0.0031857906744935938,0.005221834479817489,0.05508267892372474,0.05972129008229226,0.03502258102435377,0.06187179490850034,0.041769110790399834,0.03403650532252389,0.05275686294620435,0.08910101804153892,0.0945393820756288,0.002048980157362046,0.03862943065265515,0.04735501211744445,2.1755549316709173,0.8685873867314893,0.5454545454545454,0.21980000000000016
2,0.036877490813815035,0.041289795538826446,0.07276241936094907,0.04943486382203707,0.07724181445533415,0.02708037459335998,0.055303458305338234,0.028526927184200402,0.041591293427326016,0.052229055138805464,0.09344067444885347,0.012597980565015265,0.029671465111756126,0.06665570399213053,0.010144049349209483,0.014769861054563701,0.06574274953600384,0.07487752216546653,0.07997561529345362,0.08622376746971745,0.04179370680126261,0.03893850809934026,0.09484104890145044,0.09523883492686855,0.08609990125656983,0.08035121121372096,0.005723400869995926,0.08795911016084475,0.07425099464314161,0.06078843495965333,0.06760870421833212,0.05495752435104427,0.06912881680987222,0.04332233942339673,0.07259372590728505,0.09262904226889508,0.04912848236895838,0.07710827618706748,0.015311382873826107,0.03950926650397949,0.0772662406295129,0.07454914309206839,0.051323902503371044,0.049909670798744345,0.08822819269559116,0.05971682959893696,0.04747430608122733,0.03247377738756577,0.01254436990236787,0.07837151102108919,0.018397473049010682,0.02596579690857003,0.08255650216042187,0.09293246422604379,0.06105091070255827,0.05063038055943189,0.04004193045242447,0.03130558579858783,0.026506029448175844,0.06976641965150451,0.07310970335645069,0.02925102768353374,0.01908716762702887,0.03899869090161012,0.020800549630837842,0.08668946328971601,0.03271685978008457,0.011767878264108312,0.015342714980941653,0.04574484181879729,0.09089860811747831,0.083928952055864,0.07248679948778008,0.057482884208859955,0.04144150642982468,0.031308790715420434,0.01761505067506768,0.03178946333368146,0.06351718770004736,0.05339517242415445,0.011583246601636857,0.03860572507192526,0.06566805593327703,0.07452538066058258,0.07839351958971214,0.08832914289105742,0.016553780353890612,0.0064414270050148,0.0493088508629582,0.07792370251497827,0.08851132572740333,0.041315698564584016,0.06470509589043183,0.03699112186567969,0.04043952857545512,0.030702190075126364,0.03913956237483854,0.07654443074283211,0.06956039304591304,0.09568271123883287,2.176863848212009,0.9592908016090684,0.494949494949495,0.17029999999999992
3,0.0808999383632832,0.04466288070297038,0.05717154709692244,0.059112540286442576,0.09859674060029283,0.009358081863631337,0.06836809592815803,0.015398934559374168,0.0007975309505117781,0.0050941706359735675,0.028346825746632356,0.013288412414351976,0.07253352595889707,0.08397411110047394,0.08865604179070624,0.08702069227493466,0.0955783092050484,0.09815428328662995,0.09666337611531743,0.006461760355444841,0.028565370302644947,0.08146189256318373,0.07939845718294626,0.02588485231133928,0.08257855594997043,0.011849624819243516,0.08999512302521974,0.023751722079047192,0.030221071968370344,0.0879139111629361,0.08228868241927118,0.06588345124666056,0.062243481200145445,0.08830544530333785,0.0640141859144013,0.08351240385205588,0.0666988317092944,0.010204095821921867,0.05275952891636026,0.08490802458985247,0.06657787423835394,0.03223280301025841,0.09684810166594772,0.01607762205709677,0.06290548327195954,0.07666358203690027,0.067686950877266,0.04618790432415519,0.06571969288939836,0.021598301321815352,0.02835509944630166,0.03414979729571146,0.08082224979819842,0.05260085895438256,0.09284910998191888,0.0927876848484266,0.05670208940244806,0.056903727707925005,0.08235429823210863,0.07412960707211022,0.04811908505311108,0.027770186582514456,0.02237942978018538,0.07339072035681936,0.06452923417850996,0.0849807844184675,0.001397905971279323,0.02236631258806282,0.039874826034082114,0.012682980286200164,0.028525491004074408,0.07742003536284861,0.05616033410225029,0.04759988447108132,0.06228111298604625,0.061615400577981254,0.06278558808652425,0.04748553663593637,0.07723784050456238,0.034823375990564495,0.03325437978823292,0.0502456520021484,0.0188172774072475,0.09464489624701491,0.07805189948631594,0.05021259472266964,0.058185453631701314,0.04971128338549146,0.07246718719134908,0.0887484316262647,0.008547723643668117,0.07212829384806553,0.09840626409421449,0.06792301294056671,0.051710311167317065,0.03233395825390828,0.097904130749397,0.046517075833657495,0.04561990224694093,0.07492165655196852,2.1891977883956777,1.000908972370422,0.5454545454545454,0.16999999999999993
4,0.022796707391221277,0.04303669391605365,0.02440543735852392,0.029686140205666223,0.002633117672055241,0.08051641501672475,0.017996146116494582,0.07202165762883131,0.07098584691467803,0.0671100549628342,0.019688191670475315,0.0031521701830501073,0.008069363393741459,0.056641750504856175,0.08220522014194409,0.05313821411196101,0.0684075289599706,0.0665974708434134,0.017799337907701173,0.06999388682184869,0.06522958467922897,0.07481244086418695,0.05395871507901622,0.02195730745797746,0.038558050216850534,0.017809184190982215,0.0320340109135658,0.08083717835288685,0.027884669500574315,0.05491331819931184,0.03929805913157733,0.0223048047665452,0.06665192977552796,0.02123685045422441,0.04106465015109358,0.01420582472399709,0.05218249821053551,0.07066009025898161,0.059655676206416916,0.0044059850888895705,0.005429442326380134,0.0445784841954655,0.013333374358979922,0.01914558748516021,0.09642741094425762,0.05055561724659135,0.003293652639326749,0.022209277642733234,0.03392061006721174,0.03072564473835874,0.06458715251588895,0.01159955709482493,0.00837968571313744,0.005549175990310163,0.0042606261064419,0.0367928502817645,0.005962788419363674,0.027446371927828152,0.012664399738206945,0.0738335773814116,0.042002847338795585,0.00556614943814483,0.057244500705669936,0.022914537658938885,0.04978307839723316,0.028525654270472836,0.05163750499998924,0.015335609217929681,0.01026973161954854,0.016583628264632392,0.039835167675863384,0.05837508767868412,0.07397791924922548,0.0002213613676746995,0.010362984321553387,0.06393469186420153,0.04642015534037121,0.02308685032957608,0.0123456085745558,0.007419031423038541,0.06273552878306013,0.04698761771265874,0.057106613525886696,0.021363650865244336,0.025711475682481562,0.013924214755904352,0.021096172102626168,0.011458782951109537,0.05104602720072952,0.013340237941633826,0.03780015667691776,0.054147737022917544,0.0348841516290552,0.001504489526670755,0.0025984325959568567,0.02760426040324994,0.039051248432418466,0.06363061129633787,0.06294140440801775,0.06606987882158966,2.0990468761898673,0.6906455017154114,0.5353535353535354,0.19750000000000023
5,0.07940136887377898,0.005119803224043554,0.013381065472099834,0.08853711162811528,0.08267616102043439,0.09835781304345187,0.02231763335086309,0.02205906269951662,0.09748801914993167,0.030306488543585065,0.040674455444187914,0.07382906503971494,0.030205538765362673,0.024580470749142803,0.052290751225492496,0.08726931272253398,0.08718452732819683,0.07967445813071541,0.08078466781232362,0.07869641636041942,0.08449534268289617,0.08210415288851959,0.08452693856341019,0.08899670753894846,0.08124897813870958,0.07909516313291792,0.09791240573688492,0.04512875928325375,0.00822578425835831,0.08669478011631745,0.061777220303789786,0.06819966111030333,0.0622239064117319,0.06317726481171065,0.052902089976565446,0.09729091183272276,0.0580920585500935,0.057366141443904554,0.08346080710999332,0.0878261194075012,0.05053061910937091,0.0745067304217797,0.07295120198557095,0.06886662400689568,0.08607730026241947,0.04102724415830492,0.03836173198904401,0.05540822517992035,0.06539331139512959,0.03355712992500774,0.07123952527653953,0.02600938105104006,0.0674435796998808,0.02772509983633578,0.08111316871927249,0.0032350956700876975,0.04061069376928327,0.03909945439814834,0.028285846518650945,0.05691312646473883,0.0668156354120294,0.08028844594939147,0.018736510224641918,0.0709267440669716,0.06525414615250909,0.08673504197003959,0.03503062658264951,0.05466244483622407,0.058339398453664024,0.0857345916932739,0.0038850430924811555,0.06632475772537887,0.07759675864284774,0.08186283483283538,0.023666842989238164,0.019142918117423413,0.06022130859558603,0.03210646762414351,0.015429046158743742,0.05306692081637274,0.09660525575583256,0.08874523939287746,0.05207995085261248,0.008610818137617594,0.0395495396813676,0.09264689593648955,0.051503685131969075,0.06810471079726578,0.05345853429382522,0.05972129008229226,0.08967085581271772,0.05976807291907051,0.04149470131729182,0.06403693762789324,0.042937748030288506,0.0852285442133937,0.0945393820756288,0.002048980157362046,0.054662141964059996,0.08400591955057415,2.1985146332583203,1.0735780486963253,0.5353535353535354,0.14
6,0.07940136887377898,0.00527126425741235,0.011568557263306665,0.08853711162811528,0.08267616102043439,0.06476979602751727,0.02231763335086309,0.02205906269951662,0.09748801914993167,0.030306488543585065,0.040674455444187914,0.07382906503971494,0.030205538765362673,0.02471441759910502,0.013256630297739345,0.08726931272253398,0.08368825086215458,0.07030423965187445,0.08078466781232362,0.07869641636041942,0.08449534268289617,0.08210415288851959,0.08452693856341019,0.08899670753894846,0.08124897813870958,0.07909516313291792,0.09791240573688492,0.05039525197012585,0.00821669253188445,0.08669478011631745,0.061777220303789786,0.0684179067757172,0.0622239064117319,0.06317726481171065,0.052902089976565446,0.09729091183272276,0.0580920585500935,0.05752616890175486,0.08346080710999332,0.0878261194075012,0.05053061910937091,0.0745067304217797,0.07295120198557095,0.06886662400689568,0.08607730026241947,0.04102724415830492,0.03836173198904401,0.022109485645370387,0.06539331139512959,0.03355712992500774,0.07123952527653953,0.02600938105104006,0.0674435796998808,0.02772509983633578,0.08111316871927249,0.0032350956700876975,0.03928730632258991,0.03909945439814834,0.02802240022859364,0.05715735314325238,0.0871292000205304,0.04832972145644675,0.018736510224641918,0.0709267440669716,0.06525414615250909,0.08673504197003959,0.03503062658264951,0.05466244483622407,0.058339398453664024,0.0857371389361435,0.002718514885140154,0.06632475772537887,0.07759675864284774,0.08186283483283538,0.026362314517113204,0.02049610401903538,0.018996597193173138,0.03210646762414351,0.03638963022204942,0.05306692081637274,0.09660525575583256,0.08874523939287746,0.05207995085261248,0.008332954981393796,0.0404643129457814,0.09264689593648955,0.051503685131969075,0.06810471079726578,0.05345853429382522,0.05972129008229226,0.08967085581271772,0.05976807291907051,0.04151116702942912,0.06403693762789324,0.040884684793232616,0.0852285442133937,0.0945393820756288,0.0021767018121548673,0.054662141964059996,0.08400591955057415,2.1983755471734843,1.037541466746165,0.5252525252525253,0.15999999999999992
7,0.041324056298377695,0.031909605204820946,0.09624779855390675,0.04620933250561881,0.01750640806026752,0.006928841957030496,0.09776538175700361,0.03979427293914899,0.0006735279164970299,0.003320468910314429,0.04562395066717772,0.013048558526295127,0.0038855891290671546,0.002049732174112695,0.010563617645284115,0.03643996172057766,0.08370322518732014,0.01891719501625232,0.037097854365453806,0.03495157124447692,0.035345352592728765,0.018470829544764915,0.05465878169133171,0.0479715475407672,0.05701247407829329,0.06121914689326889,0.007747479386860934,0.004355384287705888,0.05015124351094781,0.05389232096822605,0.054626982189508816,0.08174946425281043,0.022539644617284603,0.01037236432969615,0.02736949091322919,0.06667685178831592,0.008411745424988577,0.07570635144308492,0.014779249174780625,0.03148120918982227,0.03910222479413379,0.0010460146264267434,0.030640389459120804,0.06186283127309399,0.020352672529189174,0.010992300927074244,0.0031526551755265975,0.027125896661598405,0.060300652733665513,0.02219611805017112,0.01851537335330928,0.0033026698439382,0.07216613337674262,0.004013715012835006,0.06449542508916055,0.004265587802734761,0.005982201071704563,0.0755943414328265,0.023342611939546523,0.05309121011861587,0.03924099868034697,0.02701455147012534,0.02490824395717489,0.001304787026199672,0.050825337254915,0.06266916499724211,0.02071993979336221,0.04969541824846391,0.04074452125747844,0.039662150671786564,0.06616489790285282,0.022771736634456075,0.017086778795952693,0.050495347431581294,0.005595637981477975,0.018155144524018355,0.05158002411192789,0.009329003623610894,0.0033041324608877546,0.03566347611029935,0.028818032055762353,0.03912892722097701,0.08064564780329807,0.015926453285297095,0.02494830865556812,0.005958279940323675,0.009789028416289262,0.01662307458134146,0.01995485676144684,0.07630846964547282,0.07076869841032123,0.013382327067424838,0.02452276844703858,0.06976064291555287,0.015218167801777968,0.028133230645472004,0.031245633845660852,0.04491601649522081,0.04562409116007472,0.02792266890995313,2.099580226356192,0.6131360872696734,0.5151515151515151,0.3201999999999998
8,0.08281791233345766,0.030340234082874576,0.0037118765804934825,0.0902713168912018,0.0976007212684644,0.06489522364095032,0.02231482910423966,0.03854593727889735,0.027282246211608567,0.0053771404007771865,0.04122477993749996,0.0358133379577644,0.0189089898956754,0.04181034876390186,0.051805977759599206,0.031161410408248318,0.08358846553816732,0.01463028912395703,0.0049119372135762035,0.07452740830268424,0.07647181470463206,0.08138093253850248,0.08455758583181366,0.08683902471750071,0.08141263850332024,0.01475165125577732,0.08757749821970262,0.0543813523818871,0.01897622575891092,0.09642182332567224,0.06286928441674557,0.025476436188202545,0.06224112721131377,0.08201246471671057,0.05323840878809372,0.057157100073884415,0.096825442074278,0.0777025042146331,0.082016370279959,0.09005975603820647,0.04955153652761436,0.021675020766562116,0.07089519030031009,0.04440897854580098,0.08612628393212404,0.011122677195196563,0.05200258348375936,0.055674021650621144,0.06708255015365808,0.07832251800478411,0.05266307680603327,0.024836440313658985,0.06664971800340597,0.07907055748061588,0.08159284056236824,0.050069306714941614,0.04061050113543944,0.051965918377403816,0.028989444647993357,0.027584742648330537,0.07077958276939234,0.029831250848685733,0.02062532704637169,0.07055742749750288,0.06532421063882442,0.043408267641073014,0.05147806822211888,0.002069665639116175,0.05196531512434228,0.09007800096718786,0.053884154631766705,0.0671850830503115,0.01655914979388183,0.052090900040754944,0.015288331606419115,0.005135263175179875,0.019198444959102348,0.024139736576425635,0.07973821858384691,0.0612130952821357,0.09727222931684622,0.08938273489883089,0.09173396276902446,0.09224631862935156,0.07969873787062426,0.0930911524045772,0.032641754189876165,0.0059808380013500455,0.05230492542288301,0.055116603155286034,0.06490623556448867,0.05899601925106049,0.0033082402779195646,0.06368281900457291,0.09436312828772678,0.08411348011214444,0.06332628100631037,0.0897901134805762,0.09495550739733741,0.08255290561192893,2.2298353636892814,0.9536197773549644,0.5555555555555556,0.20000000000000015
9,0.07940136887377898,0.02730241729409284,0.01338231623975572,0.025170922415854807,0.08259081203672465,0.03267146206278772,0.02231763335086309,0.02220092762611206,0.09748801914993167,0.030507910182981463,0.04068574397541398,0.07382906503971494,0.030205538765362673,0.024584534274488357,0.013522235089138558,0.0052352324375701045,0.08451735988214776,0.07030423965187445,0.07762138736314352,0.023205779890609082,0.08449534268289617,0.08210415288851959,0.0790786660321623,0.09115663243702608,0.08130153053763539,0.07909516313291792,0.09791240573688492,0.04512875928325375,0.04612468621683516,0.08669478011631745,0.061777220303789786,0.08136630746806714,0.0622239064117319,0.059674978120753855,0.052902089976565446,0.09729091183272276,0.09583099229750117,0.05752616890175486,0.06047269567376082,0.0878261194075012,0.0003941905895575547,0.07325916209609916,0.03811545921842059,0.06886662400689568,0.08607730026241947,0.04067108778842135,0.0383886154023824,0.0034465060435760254,0.06539331139512959,0.03520352691269622,0.07123952527653953,0.02600938105104006,0.06738682722162831,0.003464257683767789,0.08063146321551831,0.0024809695768468684,0.04061069376928327,0.04206708799616089,0.028287594600051938,0.05691312646473883,0.0668156354120294,0.07677090322931265,0.0250828032742756,0.0709267440669716,0.06543017835616187,0.08521429081713958,0.034834144924323136,0.039268023374682055,0.04008421131279884,0.08586105698430802,0.0038850430924811555,0.04706774916078404,0.0709310156610296,0.08186696741283382,0.023666842989238164,0.01885998139645566,0.038422681439063855,0.08651448652317272,0.015429046158743742,0.05306692081637274,0.09430517211158973,0.09141642313543326,0.0722297791853697,0.008610818137617594,0.0404643129457814,0.09264689593648955,0.050981304887792234,0.06810471079726578,0.05345853429382522,0.05972129008229226,0.08967085581271772,0.030975235498406212,0.04149470131729182,0.03403650532252389,0.05785841234511969,0.0852285442133937,0.09463743455162893,0.002048980157362046,0.02139135313221765,0.021975582170222364,2.1929646850489974,0.9539024551549078,0.5353535353535354,0.1989000000000002
