,0,1
0,100.0,0.0
1,200.0,0.013700255585175071
2,300.0,0.014620973488610807
3,400.0,0.01595223928840246
4,500.0,0.016835986871507204
5,600.0,0.017793050518197004
6,700.0,0.01888267119374403
7,800.0,0.020191437162848314
8,900.0,0.022401910471424646
9,1000.0,0.029181251969517784
10,1100.0,0.03214233324158623
11,1200.0,0.033039284810129924
12,1300.0,0.03765909846058847
13,1400.0,0.03815385381526697
14,1500.0,0.03492807405669839
15,1600.0,0.03653525835949804
16,1700.0,0.037512225875649834
17,1800.0,0.04063765895310285
18,1900.0,0.04074417820864341
19,2000.0,0.04078456297036169
20,2100.0,0.04091002359525643
21,2200.0,0.04214268892563116
22,2300.0,0.042328468099063175
23,2400.0,0.044239680548008246
24,2500.0,0.044376224239077486
25,2600.0,0.044585101897275964
26,2700.0,0.044599954484441796
27,2800.0,0.04483960136219331
28,2900.0,0.04610599750832105
29,3000.0,0.04611246768601794
30,3100.0,0.04611048854647903
31,3200.0,0.04655027040576013
32,3300.0,0.04721194135931302
33,3400.0,0.04074331928550548
34,3500.0,0.04086686803023551
35,3600.0,0.04130767372120296
36,3700.0,0.041312355149398246
37,3800.0,0.04158716294254526
38,3900.0,0.04915845160746548
39,4000.0,0.043350048675884274
40,4100.0,0.04497364994469657
41,4200.0,0.04505298003238464
42,4300.0,0.04523442058047232
43,4400.0,0.04258959332917719
44,4500.0,0.04497137817538286
45,4600.0,0.04544033992705957
46,4700.0,0.04553268933478234
47,4800.0,0.04620628244937499
48,4900.0,0.046246509397629
49,5000.0,0.04623670692533471
