,0,1
0,100.0,0.0
1,200.0,0.010948318938782344
2,300.0,0.012631759676151079
3,400.0,0.01321062598864504
4,500.0,0.017374363765391757
5,600.0,0.019187474287942454
6,700.0,0.020866633096759273
7,800.0,0.02126297136763396
8,900.0,0.022006308157625925
9,1000.0,0.02390707619762259
10,1100.0,0.02702293803857132
11,1200.0,0.027914463481581785
12,1300.0,0.03577705549815508
13,1400.0,0.035879802928487206
14,1500.0,0.03612212609639663
15,1600.0,0.03852574364118031
16,1700.0,0.03584879354691656
17,1800.0,0.03586711917031021
18,1900.0,0.04057465443978821
19,2000.0,0.040650330250914635
20,2100.0,0.040661105472565434
21,2200.0,0.04219173353431212
22,2300.0,0.04219466448620637
23,2400.0,0.042700220360332525
24,2500.0,0.0427055744030966
25,2600.0,0.04270806169591134
26,2700.0,0.04279106166991949
27,2800.0,0.042928576996964604
28,2900.0,0.04328443178886055
29,3000.0,0.0436767836864838
30,3100.0,0.04106611912018941
31,3200.0,0.04131383146733692
32,3300.0,0.04170355239337525
33,3400.0,0.04287160495391143
34,3500.0,0.043036880264224
35,3600.0,0.04202460366473322
36,3700.0,0.04268030892314155
37,3800.0,0.04445817811069191
38,3900.0,0.04454551854983503
39,4000.0,0.040265342563246334
40,4100.0,0.04026767852514736
41,4200.0,0.04027051090060275
42,4300.0,0.040497552687933654
43,4400.0,0.04129588212933297
44,4500.0,0.04343663194590767
45,4600.0,0.04400933814766784
46,4700.0,0.045128643093247094
47,4800.0,0.04515606115180992
48,4900.0,0.04528640838932919
49,5000.0,0.04688765292413394
50,5100.0,0.04804419179976245
51,5200.0,0.04805358516762451
52,5300.0,0.048256347932528525
53,5400.0,0.048368361225827466
54,5500.0,0.04869217235352389
55,5600.0,0.05056286934303224
56,5700.0,0.05068048070569868
57,5800.0,0.050651162026818866
58,5900.0,0.05067700879049746
59,6000.0,0.05067650687087444
60,6100.0,0.050804159628524075
61,6200.0,0.050831489589452446
62,6300.0,0.05085701417001066
63,6400.0,0.05086419478147087
64,6500.0,0.05086419478147087
65,6600.0,0.050908767833520115
66,6700.0,0.05092747340676097
67,6800.0,0.050927475275405844
68,6900.0,0.050933583970862624
69,7000.0,0.051014490206255765
70,7100.0,0.05102963961546286
71,7200.0,0.047457801293782395
72,7300.0,0.04748334192782089
73,7400.0,0.04748420623765995
74,7500.0,0.047489584211303976
